latitude,longitude,city,iyear,attacktype1_txt,nkill
7.986876,10.9807,Ungwan Kwalla,2015,Armed Assault,9.0
11.655408,13.412932,Konduga,2015,Bombing/Explosion,74.0
10.160556,12.742243,Balda,2015,Bombing/Explosion,1.0
11.133775,12.951875,Njaba,2015,Armed Assault,68.0
10.218072,12.064925,Shani,2015,Hostage Taking (Kidnapping),9.0
11.763937,12.263129,Ngamdu,2015,Unknown,0.0
11.840929,13.141459,Maiduguri,2015,Bombing/Explosion,19.0
11.840929,13.141459,Maiduguri,2015,Bombing/Explosion,17.0
11.840929,13.141459,Maiduguri,2015,Bombing/Explosion,14.0
11.808727,12.495786,Beni Shiek,2015,Bombing/Explosion,1.0
11.808727,12.495786,Beni Shiek,2015,Bombing/Explosion,5.0
10.161389,12.739722,Balda,2015,Armed Assault,24.0
11.763937,12.263129,Ngamdu,2015,Armed Assault,4.0
11.840929,13.141459,Maiduguri,2015,Bombing/Explosion,13.0
11.840929,13.141459,Maiduguri,2015,Bombing/Explosion,0.0
7.689167,9.250278,Jootar,2015,Hostage Taking (Kidnapping),5.0
7.887778,9.556389,Vaase,2015,Hostage Taking (Kidnapping),0.0
9.53955,8.899702,Takowok,2015,Armed Assault,2.0
9.53955,8.899702,Rahol Gasa,2015,Armed Assault,4.0
10.869117,12.847487,Chibok,2015,Facility/Infrastructure Attack,0.0
6.783539,9.069549,Vande Ikya district,2015,Armed Assault,2.0
7.217215,8.980391,Gbinde,2015,Assassination,2.0
5.558283,5.489602,Egwa,2015,Bombing/Explosion,0.0
11.840929,13.141459,Maiduguri,2015,Bombing/Explosion,0.0
4.722939,6.778846,Abonnema,2015,Assassination,2.0
7.905833,7.854722,Egba,2015,Armed Assault,95.0
11.509748,12.978912,Not Specified,2015,Bombing/Explosion,3.0
12.359468,14.210929,Gambaru,2015,Armed Assault,7.0
12.346257,14.184689,Ngala,2015,Armed Assault,7.0
12.342197,14.185974,Foyi,2015,Armed Assault,6.0
11.974328,8.50026,Kano,2015,Bombing/Explosion,0.0
4.867777,5.898714,Etegwe,2015,Assassination,0.0
11.526846,13.69271,Bama,2015,Unknown,22.0
11.083983,13.693092,Gwoza,2015,Hostage Taking (Kidnapping),75.0
10.443056,11.990833,Kwaya Kusar district,2015,Bombing/Explosion,0.0
7.643137,10.210798,Ananum,2015,Armed Assault,5.0
11.846434,12.935461,Auno,2015,Bombing/Explosion,2.0
11.280235,7.417553,Giwa,2015,Facility/Infrastructure Attack,0.0
10.910556,11.291944,Birin Bolawa,2015,Armed Assault,1.0
10.913944,11.271926,Birin Fulani,2015,Armed Assault,1.0
10.822963,10.773285,Dukku,2015,Armed Assault,3.0
6.452667,7.510333,Enugu North district,2015,Bombing/Explosion,0.0
10.906661,12.089108,Buratai,2015,Hostage Taking (Kidnapping),23.0
11.106443,11.374312,Ngalda,2015,Armed Assault,3.0
10.283249,11.167415,Woru,2015,Armed Assault,3.0
4.815554,7.049844,Port Harcourt,2015,Armed Assault,1.0
10.822963,10.773285,Tilen,2015,Assassination,2.0
10.749466,12.151123,Meringa,2015,Armed Assault,25.0
6.217015,7.087067,Awka,2015,Bombing/Explosion,0.0
10.996501,10.408754,Darazo,2015,Armed Assault,0.0
11.09576,11.335948,Nafada,2015,Unknown,2.0
10.394167,10.532222,Kirfi district,2015,Armed Assault,0.0
10.394167,10.532222,Kirfi district,2015,Armed Assault,0.0
10.271304,10.330143,Alkaleri,2015,Armed Assault,0.0
10.271304,10.330143,Alkaleri,2015,Armed Assault,0.0
4.815554,7.049844,Port Harcourt,2015,Bombing/Explosion,0.0
6.091852,6.757429,Onitsha South district,2015,Bombing/Explosion,0.0
7.766313,4.566846,Osogbo,2015,Assassination,0.0
9.756048,9.556222,Tafawa-Balewa,2015,Armed Assault,4.0
10.223889,9.8625,Jitar,2015,Armed Assault,3.0
10.822963,10.773285,Dukku,2015,Armed Assault,3.0
9.882082,9.681475,Bununu,2015,Armed Assault,0.0
5.636518,5.964841,Ethiope East district,2015,Facility/Infrastructure Attack,0.0
7.689167,9.250278,Tse Tume,2015,Armed Assault,6.0
7.689167,9.250278,Agaraga,2015,Armed Assault,6.0
7.68999,9.251267,Logo district,2015,Armed Assault,10.0
7.688267,9.251315,Logo district,2015,Armed Assault,10.0
7.688267,9.251315,Logo district,2015,Armed Assault,10.0
7.620925,5.221272,Ado-Ekiti,2015,Armed Assault,0.0
12.563017,10.007128,Malam Maduri,2015,Unknown,9.0
4.538283,7.869569,Ibeno district,2015,Hostage Taking (Kidnapping),0.0
11.512042,7.864858,Gidan Maso,2015,Armed Assault,1.0
10.286653,11.163861,Gombe,2015,Bombing/Explosion,10.0
11.587486,13.214608,Kayamla,2015,Armed Assault,2.0
5.395256,6.668473,Obrikom,2015,Assassination,5.0
5.170767,6.515887,Obor,2015,Armed Assault,4.0
4.847445,6.930225,Not Specified,2015,Facility/Infrastructure Attack,0.0
5.499963,5.983198,Ughelli,2015,Bombing/Explosion,0.0
10.484913,12.380308,Kwajaffa,2015,Bombing/Explosion,25.0
10.297885,7.341397,Gundumar Kasaya Labi,2015,Armed Assault,11.0
10.612418,12.19304,Biu,2015,Bombing/Explosion,1.0
10.612186,12.193967,Biu,2015,Bombing/Explosion,0.0
12.779693,6.782386,Dorayi,2015,Armed Assault,11.0
10.518283,7.43316,Kaduna,2015,Armed Assault,14.0
12.249185,13.866243,New Marte,2015,Bombing/Explosion,25.0
7.561891,6.578339,Emi Dojo,2015,Armed Assault,2.0
5.77622,6.10222,Eku,2015,Hostage Taking (Kidnapping),2.0
0.0,0.0,Not Specified,2015,Hostage Taking (Kidnapping),0.0
10.905959,12.088962,Buratai,2015,Armed Assault,2.0
6.449744,3.267114,Amuwo Odofin,2015,Assassination,0.0
10.61966,7.231595,Buruku,2015,Armed Assault,2.0
10.750977,13.220349,Dille,2015,Armed Assault,20.0
10.91431,11.27374,Birin Fulani,2015,Armed Assault,1.0
10.910509,11.280403,Birnin Bolewa,2015,Armed Assault,0.0
10.822963,10.773285,Dukku,2015,Armed Assault,2.0
6.901447,11.268253,Sardauna district,2015,Hostage Taking (Kidnapping),0.0
11.083983,13.693092,Gwoza,2015,Armed Assault,10.0
4.848228,6.92269,Not Specified,2015,Hostage Taking (Kidnapping),0.0
13.094631,13.820418,Baga,2015,Armed Assault,2.0
13.094757,13.818802,Baga,2015,Bombing/Explosion,0.0
5.587374,5.862173,Ukah,2015,Facility/Infrastructure Attack,0.0
11.704399,11.088539,Potiskum,2015,Bombing/Explosion,1.0
7.408062,10.0759,Ayiase,2015,Armed Assault,5.0
7.668028,10.310718,Tse-Gbaun,2015,Armed Assault,5.0
7.760683,9.759532,Gaza,2015,Armed Assault,5.0
11.509767,12.978841,Alagarno,2015,Bombing/Explosion,0.0
9.346554,8.267226,Jemaa district,2015,Armed Assault,1.0
5.110208,7.406966,Aba,2015,Hostage Taking (Kidnapping),0.0
7.16979,9.284013,Katsina Ala,2015,Assassination,1.0
12.365911,13.829533,Marte,2015,Bombing/Explosion,0.0
11.925375,13.601253,Mafa,2015,Unknown,0.0
9.526915,8.714045,Shonong,2015,Armed Assault,4.0
11.925833,13.605556,Mafa,2015,Armed Assault,5.0
7.915185,8.76887,Tse-Uosu,2015,Armed Assault,4.0
7.891478,8.81127,Tse-Gbudu Taraka,2015,Armed Assault,3.0
7.908288,8.793912,Branch Umenger,2015,Armed Assault,3.0
8.158376,8.801855,Iornungun,2015,Armed Assault,4.0
6.898706,9.497113,Jato Aka,2015,Armed Assault,4.0
7.267985,9.298841,Mbatie,2015,Armed Assault,4.0
7.417938,9.223708,Mbatsease,2015,Armed Assault,4.0
7.438246,9.184871,Mbaatungu,2015,Armed Assault,4.0
13.14452,11.978822,Bultaram,2015,Armed Assault,21.0
7.549997,6.233296,Okene,2015,Bombing/Explosion,4.0
10.667369,6.538294,Goron Dutse,2015,Armed Assault,13.0
8.679137,10.365199,Amar,2015,Armed Assault,6.0
11.626599,13.45139,Not Specified,2015,Armed Assault,1.0
9.542607,8.896159,Vat,2015,Armed Assault,17.0
9.542607,8.896159,Zakupang,2015,Armed Assault,13.0
10.66806,12.54557,Ngulde,2015,Bombing/Explosion,20.0
7.561308,6.238065,Adavi district,2015,Armed Assault,1.0
11.704399,11.088539,Potiskum,2015,Bombing/Explosion,2.0
6.891479,9.232445,Ikyoawen,2015,Armed Assault,1.0
11.840929,13.141459,Maiduguri,2015,Bombing/Explosion,12.0
11.78606,14.537057,Balile,2015,Armed Assault,25.0
11.827207,13.153906,Kayamla,2015,Armed Assault,30.0
10.781062,12.232488,Gur,2015,Armed Assault,8.0
8.573451,12.380184,Kojoli,2015,Armed Assault,7.0
11.834415,13.16814,Mule,2015,Armed Assault,0.0
9.203959,12.485266,Yola,2015,Hostage Taking (Kidnapping),0.0
7.597281,8.092927,Tse Agbulu,2015,Armed Assault,1.0
7.580215,8.205912,Tse Atakpa,2015,Armed Assault,1.0
7.585055,8.203927,Tse Abichi,2015,Armed Assault,1.0
11.74464,11.970257,Damaturu,2015,Bombing/Explosion,11.0
10.890928,13.627589,Ajiya Wagga,2015,Unknown,12.0
10.133436,12.381162,Sabongari,2015,Hostage Taking (Kidnapping),1.0
10.407729,12.569435,Garkida,2015,Bombing/Explosion,7.0
10.895049,13.627817,Barkin Dutse,2015,Armed Assault,0.0
9.551137,8.900563,Inding,2015,Armed Assault,7.0
9.503691,8.928101,Ropp,2015,Armed Assault,20.0
7.531867,9.64741,Kyado,2015,Armed Assault,13.0
10.692429,12.973154,Gatamwarwa,2015,Bombing/Explosion,0.0
11.830503,13.160543,Lehu,2015,Bombing/Explosion,0.0
11.831674,13.168748,Mbulakudika,2015,Bombing/Explosion,0.0
10.874529,13.455988,Kwamda Kobla,2015,Armed Assault,10.0
12.492001,12.781546,Gubio,2015,Armed Assault,37.0
7.512194,9.351988,Iorza,2015,Armed Assault,30.0
7.511826,9.349404,Ukula,2015,Armed Assault,18.0
7.509576,9.348992,Gafa,2015,Armed Assault,18.0
7.509183,9.351619,Per,2015,Armed Assault,18.0
7.506095,9.35066,Tse Gusa,2015,Armed Assault,17.0
11.925601,13.599775,Mafa,2015,Bombing/Explosion,30.0
10.491167,12.418731,Tashon Alade,2015,Bombing/Explosion,7.0
11.649552,7.692222,Ruguji,2015,Armed Assault,0.0
11.840929,13.141459,Maiduguri,2015,Bombing/Explosion,27.0
11.840929,13.141459,Maiduguri,2015,Armed Assault,7.0
11.840929,13.141459,Maiduguri,2015,Bombing/Explosion,0.0
11.288026,11.309533,Fika,2015,Armed Assault,0.0
11.107096,11.374178,Ngalda,2015,Facility/Infrastructure Attack,0.0
10.6111,12.195,Biu,2015,Bombing/Explosion,1.0
11.840929,13.141459,Maiduguri,2015,Bombing/Explosion,51.0
11.661077,13.114872,Ajiri,2015,Bombing/Explosion,5.0
11.840929,13.141459,Maiduguri,2015,Bombing/Explosion,18.0
11.840929,13.141459,Maiduguri,2015,Bombing/Explosion,9.0
9.203496,12.49539,Yola,2015,Bombing/Explosion,47.0
11.448611,12.356667,Shetimari,2015,Bombing/Explosion,20.0
12.923945,13.564097,Kukawa district,2015,Bombing/Explosion,3.0
11.648532,13.41939,Tungushe,2015,Bombing/Explosion,1.0
11.840929,13.141459,Maiduguri,2015,Bombing/Explosion,16.0
10.769333,13.146207,Huyum,2015,Armed Assault,15.0
11.648532,13.41939,Konduga district,2015,Bombing/Explosion,3.0
12.922965,13.563938,Kukawa district,2015,Bombing/Explosion,0.0
11.156084,12.756611,Matangle,2015,Armed Assault,7.0
11.156084,12.756611,Koshifa,2015,Armed Assault,6.0
11.156084,12.756611,Buraltuma,2015,Armed Assault,6.0
11.156084,12.756611,Darmanti,2015,Armed Assault,6.0
11.156084,12.756611,Almeri,2015,Armed Assault,6.0
11.156084,12.756611,Burmari,2015,Armed Assault,6.0
12.154659,11.77422,Babban Gida,2015,Armed Assault,42.0
11.704399,11.088539,Potiskum,2015,Bombing/Explosion,8.0
11.781389,11.228333,Mashaya,2015,Bombing/Explosion,3.0
4.97408,8.342447,Calabar,2015,Armed Assault,2.0
9.465555,8.384886,Jemaa district,2015,Armed Assault,7.0
10.664115,6.540449,Birnin Gwari district,2015,Armed Assault,6.0
11.840929,13.141459,Maiduguri,2015,Bombing/Explosion,22.0
10.6111,12.195,Biu,2015,Armed Assault,20.0
11.501058,11.93338,Gujba district,2015,Bombing/Explosion,11.0
10.433056,12.246667,Hawul district,2015,Armed Assault,22.0
11.840929,13.141459,Maiduguri,2015,Bombing/Explosion,7.0
11.811944,12.8225,Jakana,2015,Bombing/Explosion,2.0
10.516667,7.433333,Not Specified,2015,Armed Assault,2.0
4.807369,8.237705,Oron,2015,Armed Assault,0.0
4.807369,8.237705,Oron,2015,Armed Assault,0.0
9.698056,8.951389,Foron,2015,Armed Assault,2.0
4.807369,8.237705,Oron,2015,Armed Assault,1.0
12.636044,13.686919,Monguno district,2015,Hostage Taking (Barricade Incident),24.0
12.636044,13.686919,Monguno district,2015,Hostage Taking (Barricade Incident),24.0
11.840929,13.141459,Maiduguri,2015,Bombing/Explosion,2.0
8.547469,7.7118,Nasarawa,2015,Hostage Taking (Kidnapping),0.0
12.924722,13.566111,Kukawa,2015,Armed Assault,97.0
11.653889,13.421389,Malari,2015,Bombing/Explosion,8.0
11.653889,13.421389,Malari,2015,Bombing/Explosion,7.0
10.749466,12.151123,Miringa,2015,Hostage Taking (Kidnapping),11.0
11.831098,13.150967,Zabarmari,2015,Bombing/Explosion,13.0
10.737778,13.130556,Mussa,2015,Bombing/Explosion,31.0
11.901684,13.291896,Jere,2015,Unknown,0.0
11.526846,13.69271,Bama,2015,Unknown,0.0
12.530833,6.889167,Kokiya,2015,Armed Assault,2.0
6.834618,9.547766,Imande Bebeshi,2015,Armed Assault,1.0
11.704399,11.088539,Potiskum,2015,Bombing/Explosion,7.0
9.933333,8.883333,Jos,2015,Bombing/Explosion,25.0
9.933333,8.883333,Jos,2015,Assassination,26.0
12.344489,6.865926,Chigama,2015,Armed Assault,37.0
10.737778,13.130556,Mussa,2015,Armed Assault,6.0
10.737778,13.130556,Mussa,2015,Armed Assault,6.0
4.815554,7.049844,Port Harcourt,2015,Hostage Taking (Kidnapping),1.0
11.974328,8.50026,Kano,2015,Bombing/Explosion,1.0
11.066584,7.699986,Zaria,2015,Bombing/Explosion,26.0
10.590654,12.207258,Sabon Gari,2015,Bombing/Explosion,5.0
9.516667,8.833333,Sho,2015,Armed Assault,13.0
11.247069,12.01246,Buni Yadi,2015,Bombing/Explosion,9.0
9.204053,12.495229,Yola district,2015,Bombing/Explosion,0.0
4.815554,7.049844,Port Harcourt,2015,Bombing/Explosion,0.0
12.359468,14.210929,Gamboru,2015,Hostage Taking (Kidnapping),8.0
11.763937,12.263129,Ngamdu,2015,Armed Assault,11.0
12.673024,13.615046,Kilwa,2015,Armed Assault,7.0
12.924722,13.566111,Kukawa,2015,Armed Assault,10.0
11.840929,13.141459,Maiduguri,2015,Bombing/Explosion,5.0
11.763937,12.263129,Ngamdu,2015,Facility/Infrastructure Attack,0.0
12.673024,13.615046,Gwollam,2015,Armed Assault,12.0
12.673024,13.615046,Misala,2015,Armed Assault,12.0
12.673024,13.615046,Magaram,2015,Armed Assault,12.0
9.5667,9.0833,Jos,2015,Bombing/Explosion,0.0
11.831098,13.150967,Njimtilo,2015,Bombing/Explosion,2.0
11.829979,12.630177,Mainok,2015,Armed Assault,25.0
8.855506,8.061117,Kofar Gwari,2015,Armed Assault,2.0
7.160697,3.34824,Abeokuta South district,2015,Assassination,0.0
11.757829,12.231849,Warsala,2015,Armed Assault,12.0
11.785445,12.415736,Not Specified,2015,Armed Assault,21.0
11.763937,12.263129,Ngamdu,2015,Armed Assault,0.0
13.095122,13.818728,Baga,2015,Armed Assault,8.0
13.042406,12.544145,Damasak,2015,Armed Assault,5.0
6.466422,3.283546,Lagos,2015,Assassination,1.0
10.286653,11.163861,Gombe,2015,Bombing/Explosion,25.0
10.286653,11.163861,Gombe,2015,Bombing/Explosion,25.0
11.74464,11.970257,Damaturu,2015,Bombing/Explosion,44.0
11.74464,11.970257,Damaturu,2015,Bombing/Explosion,8.0
10.590654,12.207258,Sabon Gari,2015,Armed Assault,10.0
7.166861,9.289492,Katsina Ala,2015,Assassination,1.0
11.748845,11.965346,Not Specified,2015,Bombing/Explosion,0.0
11.74464,11.970257,Damaturu,2015,Bombing/Explosion,8.0
10.907588,12.088498,Buratai,2015,Armed Assault,2.0
10.817222,12.088333,Biu district,2015,Bombing/Explosion,1.0
5.043709,6.509747,Ahoada West district,2015,Assassination,1.0
10.286653,11.163861,Gombe,2015,Bombing/Explosion,8.0
10.286653,11.163861,Gombe,2015,Bombing/Explosion,7.0
10.286653,11.163861,Gombe,2015,Bombing/Explosion,8.0
10.286653,11.163861,Gombe,2015,Bombing/Explosion,7.0
11.840929,13.141459,Pompomari,2015,Armed Assault,8.0
5.523611,5.990278,Ughelli North district,2015,Bombing/Explosion,0.0
10.890928,13.627589,Madagali,2015,Armed Assault,10.0
10.744444,13.3325,Kopa,2015,Armed Assault,11.0
10.890928,13.627589,Yaffa,2015,Armed Assault,4.0
9.085563,7.497593,Abuja,2015,Armed Assault,1.0
11.74464,11.970257,Damaturu,2015,Bombing/Explosion,20.0
10.751111,13.2,Dille,2015,Armed Assault,10.0
10.907588,12.088498,Buratai,2015,Unknown,0.0
10.907588,12.088498,Buratai,2015,Unknown,0.0
13.210148,13.906085,Bundaram,2015,Armed Assault,5.0
13.239731,13.876855,Fishdam,2015,Armed Assault,5.0
13.241355,13.788317,Kwatar Mali,2015,Armed Assault,6.0
11.840929,13.141459,Maiduguri,2015,Bombing/Explosion,0.0
10.657376,12.906142,Askira,2015,Armed Assault,10.0
10.657376,12.906142,Askira,2015,Armed Assault,9.0
10.907588,12.088498,Buratai,2015,Unknown,0.0
4.973087,6.10897,Amasomma,2015,Hostage Taking (Kidnapping),2.0
11.840929,13.141459,Maiduguri,2015,Bombing/Explosion,9.0
11.273868,11.999819,Kukuwa-Gari,2015,Armed Assault,25.0
7.614079,5.223056,Ado-Ekiti,2015,Assassination,0.0
12.359468,14.210929,Gamboru,2015,Armed Assault,0.0
11.655408,13.412932,Malari,2015,Armed Assault,13.0
11.17275,13.429547,Bitta,2015,Unknown,0.0
10.872993,13.539337,Kobachwa,2015,Unknown,4.0
10.890754,13.628005,Madagali district,2015,Unknown,4.0
5.154121,7.45735,Mgboko,2015,Facility/Infrastructure Attack,0.0
11.655408,13.412932,Malari,2015,Armed Assault,2.0
11.650394,13.41841,Konduga district,2015,Armed Assault,2.0
11.650335,13.418321,Konduga district,2015,Armed Assault,2.0
11.650335,13.418321,Konduga district,2015,Armed Assault,1.0
12.847212,13.666302,Maduwari,2015,Armed Assault,22.0
9.537847,8.89328,Anguwan Katako,2015,Armed Assault,0.0
11.095216,13.612451,Gwoza,2015,Bombing/Explosion,0.0
11.118867,11.515662,Tadagara,2015,Bombing/Explosion,9.0
11.640027,11.335048,Dunbulwa,2015,Bombing/Explosion,0.0
4.53385,6.405132,Ogbolomabiri,2015,Armed Assault,5.0
10.880887,12.503084,Nwajurko,2015,Hostage Taking (Kidnapping),4.0
7.506446,9.605897,Kendev,2015,Assassination,3.0
10.592003,12.207662,Sabon Gari,2015,Bombing/Explosion,48.0
11.750205,13.183208,Bale Mamman,2015,Hostage Taking (Kidnapping),6.0
11.840929,13.141459,Maiduguri,2015,Bombing/Explosion,0.0
10.671237,12.543212,Lahou,2015,Armed Assault,0.0
11.611388,11.919165,Kukuwa-Gari,2015,Armed Assault,174.0
10.602989,13.032145,Rumurigo,2015,Bombing/Explosion,3.0
13.101758,12.509836,Awonori,2015,Armed Assault,7.0
12.039508,13.918609,Dikwa,2015,Bombing/Explosion,2.0
11.981116,13.754959,Faljari,2015,Assassination,11.0
11.74464,11.970257,Damaturu,2015,Bombing/Explosion,7.0
11.74464,11.970257,Damaturu,2015,Bombing/Explosion,1.0
11.840929,13.141459,Maiduguri,2015,Bombing/Explosion,3.0
11.459902,13.771974,Marfunudi,2015,Armed Assault,24.0
11.314903,12.47504,Kafa,2015,Unknown,4.0
7.420306,6.171943,Akoko-Edo district,2015,Armed Assault,1.0
12.70277,13.217873,Badu,2015,Armed Assault,68.0
11.829601,13.153468,Karnuwa,2015,Armed Assault,4.0
11.020053,13.545297,Hambagda,2015,Armed Assault,7.0
11.085793,13.692484,Fatawe,2015,Hostage Taking (Barricade Incident),24.0
11.156907,12.756605,Kolori,2015,Armed Assault,17.0
11.15664,12.75633,Baana Imam,2015,Armed Assault,7.0
11.83445,13.144443,Mainari,2015,Armed Assault,5.0
10.303929,9.823745,Bauchi,2015,Bombing/Explosion,0.0
11.185278,13.884167,Kirawa,2015,Bombing/Explosion,48.0
11.089718,13.68837,Linmakara,2015,Bombing/Explosion,31.0
6.331163,8.107162,Abakaliki,2015,Hostage Taking (Kidnapping),0.0
7.561302,6.571639,Not Specified,2015,Assassination,1.0
9.203496,12.49539,Yola,2015,Bombing/Explosion,7.0
10.890739,13.627703,Madagali,2015,Bombing/Explosion,6.0
12.672806,13.616001,Monguno,2015,Hostage Taking (Kidnapping),1.0
12.672892,13.615985,Monguno,2015,Hostage Taking (Kidnapping),1.0
9.539536,8.899852,Zakupwang,2015,Armed Assault,3.0
9.542234,8.899672,Zakupwang,2015,Armed Assault,3.0
9.542234,8.899672,Zakupwang,2015,Armed Assault,3.0
9.542234,8.899672,Zakupwang,2015,Armed Assault,3.0
9.542234,8.899672,Zakupwang,2015,Armed Assault,3.0
9.542234,8.899672,Zakupwang,2015,Armed Assault,3.0
9.542234,8.899672,Zakupwang,2015,Armed Assault,2.0
8.183163,9.748886,Sarki-Kudu,2015,Unknown,9.0
11.157449,12.755573,Sandia,2015,Bombing/Explosion,0.0
9.487417,9.140175,Kadunug,2015,Armed Assault,18.0
11.829979,12.630177,Mainok,2015,Armed Assault,3.0
11.840929,13.141459,Maiduguri,2015,Bombing/Explosion,19.0
11.840929,13.141459,Maiduguri,2015,Bombing/Explosion,18.0
12.672892,13.615985,Monguno,2015,Bombing/Explosion,28.0
11.840929,13.141459,Maiduguri,2015,Bombing/Explosion,19.0
6.57562,4.637287,Ilado,2015,Hostage Taking (Kidnapping),0.0
10.326373,6.656488,Alawa,2015,Armed Assault,35.0
10.89171,13.626244,Sabon Gari,2015,Armed Assault,0.0
10.869717,13.539913,Kafin Hausa,2015,Armed Assault,0.0
5.394959,6.671771,Obrikom,2015,Armed Assault,8.0
5.342033,6.655772,Omoku,2015,Armed Assault,5.0
12.78773,12.72918,Gazabure,2015,Hostage Taking (Kidnapping),0.0
10.892436,13.627661,Bakin Dutse,2015,Armed Assault,0.0
7.80251,6.732539,Lokoja district,2015,Bombing/Explosion,4.0
11.648931,13.420148,Mailari,2015,Armed Assault,9.0
10.900176,13.382888,Butuku,2015,Armed Assault,2.0
10.835186,13.400599,Kubu,2015,Armed Assault,2.0
11.840929,13.141459,Maiduguri,2015,Bombing/Explosion,7.0
11.840929,13.141459,Maiduguri,2015,Bombing/Explosion,7.0
10.891553,13.630358,Kirchinga,2015,Armed Assault,7.0
8.876564,7.244026,Kuje,2015,Bombing/Explosion,6.0
8.876564,7.244026,Kuje,2015,Bombing/Explosion,6.0
9.075609,7.405351,Abuja,2015,Bombing/Explosion,8.0
11.834654,13.158618,Maiduguri district,2015,Bombing/Explosion,0.0
11.746996,11.966192,Damaturu district,2015,Bombing/Explosion,5.0
11.746996,11.966192,Damaturu district,2015,Bombing/Explosion,2.0
11.74464,11.970257,Damaturu,2015,Bombing/Explosion,10.0
12.49693,12.781725,Gubio district,2015,Bombing/Explosion,2.0
12.49693,12.781725,Gubio district,2015,Bombing/Explosion,3.0
11.485018,12.311891,Goniri,2015,Bombing/Explosion,108.0
12.89349,11.929102,Geidam,2015,Bombing/Explosion,3.0
4.867777,5.898714,Not Specified,2015,Armed Assault,1.0
9.588511,8.8967,Kassa,2015,Armed Assault,2.0
11.826297,13.196133,Maiduguri district,2015,Bombing/Explosion,2.0
11.826297,13.196133,Maiduguri district,2015,Bombing/Explosion,2.0
11.826297,13.196133,Maiduguri district,2015,Bombing/Explosion,3.0
7.561418,6.242905,Okene,2015,Armed Assault,3.0
11.796639,13.236847,Maiduguri,2015,Bombing/Explosion,8.0
11.948538,14.518024,Maiduguri,2015,Bombing/Explosion,8.0
11.899922,13.466941,Umarri,2015,Bombing/Explosion,22.0
9.32505,12.438058,Dar,2015,Bombing/Explosion,14.0
11.923714,13.046251,Maiduguri,2015,Bombing/Explosion,1.0
12.592269,7.499241,Birchi,2015,Assassination,1.0
11.50443,12.985789,Not Specified,2015,Armed Assault,5.0
